VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
RANDY J TROSCLAIR (TOW 2011),1237081,U,1,2023-10-20 04:41:00,CST,,2023-10-20 06:06:00,2023-10-20 06:49:00,1162.0,85.0,-
MARTHA T (TOW),1194629,D,6,2023-10-20 02:18:00,CST,,2023-10-20 04:51:00,2023-10-20 06:05:00,1163.0,153.0,-
CY,1166679,U,2,2023-10-20 02:13:00,CST,,2023-10-20 03:33:00,2023-10-20 04:26:00,1164.0,80.0,-
SARAH D (TOW),1167754,U,3,2023-10-20 02:01:00,CST,,2023-10-20 02:50:00,2023-10-20 03:30:00,1165.0,49.0,-
DELACROIX,1256869,D,1,2023-10-20 01:33:00,CST,,2023-10-20 02:30:00,2023-10-20 02:35:00,1166.0,57.0,-
GOOD SHEPHERD ( TOW ),1209074,D,2,2023-10-20 01:31:00,CST,,2023-10-20 02:08:00,2023-10-20 02:29:00,1167.0,37.0,-
JEFFREY GRANT,1253473,U,1,2023-10-20 01:21:00,CST,,2023-10-20 01:30:00,2023-10-20 01:58:00,1168.0,9.0,-
SWEET LAKE,1243599,U,2,2023-10-19 22:49:00,CST,,2023-10-19 23:15:00,2023-10-19 23:54:00,1169.0,26.0,-
AMERICAN STRONG (TOW 2016),1272102,U,2,2023-10-19 22:31:00,CST,,2023-10-19 22:32:00,2023-10-19 22:53:00,1170.0,1.0,-
JOSEPH ALFRED DEVALL,1236564,U,3,2023-10-19 21:47:00,CST,,2023-10-19 22:05:00,2023-10-19 22:26:00,1171.0,18.0,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,U,2,2023-10-19 21:06:00,CST,,2023-10-19 21:43:00,2023-10-19 22:04:00,1172.0,37.0,-
F LOGAN (TOW),571495,D,1,2023-10-19 20:50:00,CST,,2023-10-19 21:05:00,2023-10-19 21:28:00,1173.0,15.0,-
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-10-19 17:45:00,CST,,2023-10-19 18:05:00,2023-10-19 18:33:00,1174.0,20.0,-
RISEN SAVIOUR (TOW),1191228,D,4,2023-10-19 16:01:00,CST,,2023-10-19 16:19:00,2023-10-19 16:45:00,1175.0,18.0,-
GOSPEL LIGHT (TOW),570130,U,6,2023-10-19 12:43:00,CST,,2023-10-19 14:20:00,2023-10-19 14:50:00,1176.0,97.0,-
SOUTHERN BELLE  (TOW),516701,U,6,2023-10-19 11:44:00,CST,,2023-10-19 12:30:00,2023-10-19 12:50:00,1177.0,46.0,-
CAROL M OTT (TOW),1071633,U,2,2023-10-19 11:15:00,CST,,2023-10-19 11:41:00,2023-10-19 12:10:00,1178.0,26.0,-
ALICE GOLDING,1253566,D,2,2023-09-21 10:14:00,CST,,2023-09-21 10:43:00,2023-09-21 10:57:00,1179.0,29.0,-
MIKE BECHTOLD ,586008,D,6,2023-10-16 04:39:00,CST,,2023-10-16 06:19:00,2023-10-16 06:55:00,1180.0,100.0,-
JAMES S DAVISON (TOW 86X32) ,1211188,D,2,2023-10-16 05:12:00,CST,,2023-10-16 05:16:00,2023-10-16 06:18:00,1181.0,4.0,-
EUGENIE J HUGER (TOW 2012) ,1242009,D,3,2023-10-16 02:09:00,CST,,2023-10-16 02:43:00,2023-10-16 03:14:00,1182.0,34.0,-
JERRY DOG MCLAIN ,1233239,D,2,2023-10-15 16:04:00,CST,,2023-10-15 17:02:00,2023-10-15 17:24:00,1183.0,58.0,-
MISSION (TOW 84X32) 2012,1240072,D,2,2023-10-15 08:58:00,CST,,2023-10-15 08:59:00,2023-10-15 09:59:00,1184.0,1.0,-
PARKER JAMES (TOW 72' X 30'),1276020,D,3,2023-10-15 07:05:00,CST,,2023-10-15 08:08:00,2023-10-15 08:38:00,1185.0,63.0,-
JOHNNY JAMES (TOW),552794,D,1,2023-10-15 06:36:00,CST,,2023-10-15 07:50:00,2023-10-15 08:07:00,1186.0,74.0,-
BARBARA ANN (TOW 2012) 69X30,1238891,D,1,2023-10-15 06:31:00,CST,,2023-10-15 07:25:00,2023-10-15 07:49:00,1187.0,54.0,-
CLAIR S SMITH ,1239505,U,2,2023-10-15 06:28:00,CST,,2023-10-15 06:29:00,2023-10-15 07:24:00,1188.0,1.0,-
M/V LILLIAN LOUISE,1267422,D,1,2023-10-15 04:49:00,CST,,2023-10-15 05:06:00,2023-10-15 05:22:00,1189.0,17.0,-
FALCON,1324494,D,2,2023-10-15 04:29:00,CST,,2023-10-15 04:30:00,2023-10-15 05:01:00,1190.0,1.0,-
ROGER WILLIAMSON,1263519,D,2,2023-10-15 01:30:00,CST,,2023-10-15 01:59:00,2023-10-15 02:59:00,1191.0,29.0,-
FREEDOM (TOW),287518,U,6,2023-10-15 01:11:00,CST,,2023-10-15 01:12:00,2023-10-15 01:58:00,1192.0,1.0,-
JOHN BOOZMAN (TOW 2011)81X30,1233875,U,2,2023-10-14 22:25:00,CST,,2023-10-14 23:03:00,2023-10-14 23:25:00,1193.0,38.0,-
RALPH C,1292862,U,2,2023-10-14 21:16:00,CST,,2023-10-14 22:34:00,2023-10-14 22:58:00,1194.0,78.0,-
LEISA GAIL STRAFUSS (TOW 2013),1243633,U,2,2023-10-14 21:03:00,CST,,2023-10-14 22:12:00,2023-10-14 22:29:00,1195.0,69.0,-
RESPONDER,543900,U,6,2023-10-14 21:01:00,CST,,2023-10-14 21:39:00,2023-10-14 22:07:00,1196.0,38.0,-
BLESSED TRINITY (TOW),1216547,U,5,2023-10-14 20:13:00,CST,,2023-10-14 21:15:00,2023-10-14 21:34:00,1197.0,62.0,-
AL CENAC,1316302,U,5,2023-10-14 19:56:00,CST,,2023-10-14 20:19:00,2023-10-14 21:10:00,1198.0,23.0,-
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-10-14 19:44:00,CST,,2023-10-14 19:45:00,2023-10-14 20:18:00,1199.0,1.0,-
SAN BERNARD(TOW 2011)78X34,1235077,U,2,2023-10-14 16:59:00,CST,,2023-10-14 18:11:00,2023-10-14 19:20:00,1200.0,72.0,-
MV HALLIE M. MERRICK,1247505,D,4,2023-10-14 16:06:00,CST,,2023-10-14 17:44:00,2023-10-14 18:10:00,1201.0,98.0,-
MISS GENEVIEVE,1276019,D,2,2023-10-14 15:57:00,CST,,2023-10-14 17:19:00,2023-10-14 17:43:00,1202.0,82.0,-
CAPT NILES SHOEMAKER,1239879,D,2,2023-10-14 15:54:00,CST,,2023-10-14 16:33:00,2023-10-14 17:18:00,1203.0,39.0,-
ALLIE BROOKE DEVALL,1214852,U,6,2023-10-14 15:33:00,CST,,2023-10-14 15:35:00,2023-10-14 16:32:00,1204.0,2.0,-
DAHLI BROOKE,1248795,D,2,2023-10-14 14:20:00,CST,,2023-10-14 14:20:00,2023-10-14 14:48:00,1205.0,0.0,-
JACK CENAC,1312482,D,1,2023-10-14 13:41:00,CST,,2023-10-14 13:41:00,2023-10-14 14:12:00,1206.0,0.0,-
SEA HOG (TOW),621554,U,1,2023-10-14 13:13:00,CST,,2023-10-14 13:13:00,2023-10-14 13:35:00,1207.0,0.0,-
BRIAN O DANIELS ( TOW ),1198960,U,2,2023-10-14 12:17:00,CST,,2023-10-14 12:18:00,2023-10-14 13:00:00,1208.0,1.0,-
CY ,1166679,U,2,2023-10-20 02:13:00,CST,,2023-10-20 03:33:00,2023-10-20 04:26:00,1209.0,80.0,-
INTRA RECOIL(TOW),533346,U,2,2023-10-19 10:01:00,CST,,2023-10-19 10:15:00,2023-10-19 10:42:00,1210.0,14.0,-
BRIAN O DANIELS ( TOW ),1198960,D,2,2023-10-19 09:20:00,CST,,2023-10-19 09:25:00,2023-10-19 09:59:00,1211.0,5.0,-
MARTIN CHALLENGER (TOW),1051672,D,2,2023-10-19 08:31:00,CST,,2023-10-19 08:40:00,2023-10-19 09:13:00,1212.0,9.0,-
MAC ANDREW MCKINNEY (TOW),1234978,U,4,2023-10-06 07:58:00,CST,,,,1213.0,9.0,2
SETH D (TOW 1981) 61X26,634990,U,1,2023-10-06 07:42:00,CST,,,,1214.0,25.0,1
JOSEPH ALFRED DEVALL,1236564,D,3,2023-10-06 06:59:00,CST,,,,1215.0,68.0,3
RUBY GONSOULIN (TOW),1043652,D,2,2023-10-06 05:41:00,CST,,,,1216.0,146.0,2
KYLE SMITH,1308580,D,3,2023-10-06 04:45:00,CST,,,,1217.0,0.0,1
ENTERPRISE,1247595,U,2,2023-10-06 03:40:00,CST,,2023-10-06 06:49:00,2023-10-06 07:05:00,1218.0,189.0,-
JUDY S FRIED (TOW),1165345,U,2,2023-10-06 05:43:00,CST,,2023-10-06 06:17:00,2023-10-06 06:36:00,1219.0,34.0,-
MISS KELLY,638361,U,1,2023-10-06 04:07:00,CST,,2023-10-06 06:17:00,2023-10-06 06:36:00,1220.0,130.0,-
EL PASO (TOW),538582,U,1,2023-10-06 02:12:00,CST,,2023-10-06 05:24:00,2023-10-06 06:12:00,1221.0,192.0,-
GEORGE ROWE (TOW),912893,U,4,2023-10-06 02:15:00,CST,,2023-10-06 05:23:00,2023-10-06 06:09:00,1222.0,188.0,-
JANE MERRICK,1251402,U,3,2023-10-06 02:02:00,CST,,2023-10-06 05:00:00,2023-10-06 05:19:00,1223.0,178.0,-
SANDRA LEE,1259133,U,2,2023-10-06 01:49:00,CST,,2023-10-06 04:32:00,2023-10-06 04:55:00,1224.0,163.0,-
JODY MCMINN (TOW),1218473,U,3,2023-10-06 01:33:00,CST,,2023-10-06 03:15:00,2023-10-06 04:27:00,1225.0,102.0,-
BOLD VENTURE,1301090,D,6,2023-10-06 00:57:00,CST,,2023-10-06 01:51:00,2023-10-06 03:14:00,1226.0,54.0,-
CAPT J A MORGAN (TOW),1186680,U,2,2023-10-06 00:54:00,CST,,2023-10-06 01:11:00,2023-10-06 01:50:00,1227.0,17.0,-
WELLS PORCHE,1269039,U,2,2023-10-06 00:14:00,CST,,2023-10-06 00:36:00,2023-10-06 01:06:00,1228.0,22.0,-
DRUE ARAMISE,1307051,U,3,2023-10-05 23:46:00,CST,,2023-10-05 23:47:00,2023-10-06 00:31:00,1229.0,1.0,-
ANGELLE (TOW 56X22),616510,U,1,2023-10-05 22:05:00,CST,,2023-10-05 22:45:00,2023-10-05 23:06:00,1230.0,40.0,-
VELMA C (TOW),1090026,D,4,2023-10-05 21:45:00,CST,,2023-10-05 21:46:00,2023-10-05 22:44:00,1231.0,1.0,-
DAVID MCNEMAR (TOW 2010),1226350,U,2,2023-10-05 20:20:00,CST,,2023-10-05 21:04:00,2023-10-05 21:24:00,1232.0,44.0,-
DANNY TERRAL (TOW) 75X26,651548,U,6,2023-10-05 20:22:00,CST,,2023-10-05 20:23:00,2023-10-05 20:59:00,1233.0,1.0,-
JACKIE (TOW 2005),1171264,U,2,2023-10-05 18:06:00,CST,,2023-10-05 18:30:00,2023-10-05 18:55:00,1234.0,24.0,-
ALLIE BROOKE DEVALL,1214852,U,6,2023-10-05 16:52:00,CST,,2023-10-05 18:06:00,2023-10-05 18:26:00,1235.0,74.0,-
FATHER PAT (TOW 2011) 76X35,1237423,U,4,2023-10-05 16:29:00,CST,,2023-10-05 17:44:00,2023-10-05 17:59:00,1236.0,75.0,-
RICHARD  (TOW 2008),1212306,D,2,2023-10-05 16:11:00,CST,,2023-10-05 16:51:00,2023-10-05 17:14:00,1237.0,40.0,-
GOSIER,1242385,U,2,2023-10-05 15:16:00,CST,,2023-10-05 15:57:00,2023-10-05 16:17:00,1238.0,41.0,-
NICHOLAS (TOW 2014) 65X28,1251897,D,6,2023-10-05 14:48:00,CST,,2023-10-05 15:15:00,2023-10-05 15:36:00,1239.0,27.0,-
CINCINNATI (TOW),1126162,U,2,2023-10-05 12:04:00,CST,,2023-10-05 12:28:00,2023-10-05 12:45:00,1240.0,24.0,-
NANCY SONIER (TOW 2014),1257032,U,2,2023-10-05 10:48:00,CST,,2023-10-05 11:24:00,2023-10-05 11:42:00,1241.0,36.0,-
FRIO (TOW 2013) 85X35,1249711,U,2,2023-10-05 10:38:00,CST,,2023-10-05 11:03:00,2023-10-05 11:22:00,1242.0,25.0,-
CROSBY EXPLORER (TOW),633881,D,1,2023-10-05 08:57:00,CST,,2023-10-05 09:22:00,2023-10-05 09:32:00,1243.0,25.0,-
MIKAELA LANE DEVALL (TOW),1146467,U,1,2023-10-05 08:12:00,CST,,2023-10-05 08:50:00,2023-10-05 09:08:00,1244.0,38.0,-
RANDOLPH C,1261475,U,3,2023-10-05 07:48:00,CST,,2023-10-05 08:30:00,2023-10-05 08:48:00,1245.0,42.0,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,D,2,2023-10-05 06:54:00,CST,,2023-10-05 07:49:00,2023-10-05 08:01:00,1246.0,55.0,-
MIA KELLEY ( TOW ),1188649,D,2,2023-10-05 06:52:00,CST,,2023-10-05 07:24:00,2023-10-05 07:39:00,1247.0,32.0,-
ALMA GRACE,1321735,D,1,2023-10-05 04:25:00,CST,,2023-10-05 04:58:00,2023-10-05 05:17:00,1248.0,33.0,-
STEVEN M BRYAN (2010) 86X32,1223817,D,2,2023-10-05 04:03:00,CST,,2023-10-05 04:04:00,2023-10-05 04:53:00,1249.0,1.0,-
MAC ANDREW MCKINNEY (TOW),1234978,D,6,2023-10-05 02:49:00,CST,,2023-10-05 02:50:00,2023-10-05 03:59:00,1250.0,1.0,-
SETH D (TOW 1981) 61X26,634990,D,1,2023-10-05 02:13:00,CST,,2023-10-05 02:14:00,2023-10-05 02:44:00,1251.0,1.0,-
BAILEY B,1250234,D,1,2023-10-05 01:23:00,CST,,2023-10-05 01:24:00,2023-10-05 01:54:00,1252.0,1.0,-
RIO GRANDE,1248275,D,1,2023-10-05 00:28:00,CST,,2023-10-05 00:29:00,2023-10-05 01:07:00,1253.0,1.0,-
BORN AGAIN (TOW),562776,D,6,2023-10-04 23:19:00,CST,,2023-10-04 23:20:00,2023-10-05 00:21:00,1254.0,1.0,-
GREGORY P FRAZIER (TOW),552463,D,2,2023-10-04 21:21:00,CST,,2023-10-04 22:14:00,2023-10-04 22:44:00,1255.0,53.0,-
ST CHARLES (TOW)76X35,1230767,U,6,2023-10-04 20:50:00,CST,,2023-10-04 21:23:00,2023-10-04 22:13:00,1256.0,33.0,-
KEVIN GOLDSTEIN,1327109,D,2,2023-10-04 20:37:00,CST,,2023-10-04 20:38:00,2023-10-04 21:22:00,1257.0,1.0,-
DANE F MORGAN (TOW),1141127,D,2,2023-10-04 19:06:00,CST,,2023-10-04 19:07:00,2023-10-04 19:47:00,1258.0,1.0,-
WIDGEON (TOW 2008) 54X28,1225745,U,1,2023-10-04 18:26:00,CST,,2023-10-04 18:27:00,2023-10-04 18:54:00,1259.0,1.0,-
TEENIE SONIER (TOW 2015) 78X34,1260016,D,2,2023-10-04 17:21:00,CST,,2023-10-04 17:35:00,2023-10-04 17:56:00,1260.0,14.0,-
CAPTAIN RAPHAEL (TOW 1980),622432,D,2,2023-10-04 16:03:00,CST,,2023-10-04 17:06:00,2023-10-04 17:34:00,1261.0,63.0,-
PORT EADS (TOW 2016) 69X30,1263200,D,2,2023-10-04 15:45:00,CST,,2023-10-04 16:09:00,2023-10-04 17:05:00,1262.0,24.0,-
PHILIP (TOW 1995),1033117,U,2,2023-10-04 15:24:00,CST,,2023-10-04 15:25:00,2023-10-04 16:08:00,1263.0,1.0,-
SEA WOLF ( TOW 52X22 ),573738,U,1,2023-10-04 14:01:00,CST,,2023-10-04 14:02:00,2023-10-04 14:42:00,1264.0,1.0,-
UNCLE NU (TOW),624234,U,3,2023-10-04 11:24:00,CST,,2023-10-04 11:25:00,2023-10-04 12:13:00,1265.0,1.0,-
EARL GONSOULIN ,1050586,D,2,2023-10-03 21:06:00,CST,,2023-10-03 21:35:00,2023-10-03 21:48:00,1266.0,29.0,-
CY ,1166679,D,2,2023-10-03 19:37:00,CST,,2023-10-03 20:03:00,2023-10-03 20:16:00,1267.0,26.0,-
CHARLES BOSTON,1276022,D,2,2023-10-19 06:57:00,CST,,2023-10-19 07:47:00,2023-10-19 08:15:00,1268.0,50.0,-
EUGENIE J HUGER (TOW 2012),1242009,U,2,2023-10-18 23:59:00,CST,,2023-10-19 01:45:00,2023-10-19 01:57:00,1269.0,106.0,-
LISA MARIE,1223317,D,3,2023-10-18 18:16:00,CST,,2023-10-18 18:38:00,2023-10-18 18:56:00,1270.0,22.0,-
CLAIR S SMITH,1239505,U,2,2023-10-15 06:28:00,CST,,2023-10-15 06:29:00,2023-10-15 07:24:00,1271.0,1.0,-
